Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
CHI,CHI vs. SEA,03/15/2005,L,48,93,33,84,39.3,5,25,20.0,22,32,68.8,19,24,43,22,11,3,5,37,-6,
CLE,CLE vs. UTA,03/15/2005,W,48,92,29,66,43.9,6,11,54.5,28,37,75.7,15,32,47,17,19,7,9,25,19,
NYK,NYK vs. MIA,03/15/2005,L,48,96,37,74,50.0,7,16,43.8,15,22,68.2,8,25,33,24,16,9,0,25,-2,
DAL,DAL vs. MIN,03/15/2005,L,48,91,31,80,38.8,3,13,23.1,26,35,74.3,12,29,41,12,13,8,11,26,-9,
SEA,SEA @ CHI,03/15/2005,W,48,99,33,69,47.8,3,12,25.0,30,44,68.2,16,35,51,22,16,4,4,34,6,
MIN,MIN @ DAL,03/15/2005,W,48,100,36,87,41.4,4,8,50.0,24,30,80.0,17,37,54,16,16,4,6,28,9,
LAL,LAL @ PHI,03/15/2005,L,48,91,33,90,36.7,9,26,34.6,16,24,66.7,15,29,44,21,15,12,1,24,-17,
PHI,PHI vs. LAL,03/15/2005,W,48,108,35,78,44.9,12,30,40.0,26,30,86.7,10,39,49,23,16,10,6,16,17,
UTA,UTA @ CLE,03/15/2005,L,48,73,27,81,33.3,2,9,22.2,17,26,65.4,16,23,39,15,14,6,9,27,-19,
SAC,SAC vs. ORL,03/15/2005,W,48,105,43,82,52.4,6,16,37.5,13,17,76.5,8,29,37,27,19,13,3,20,11,
MIA,MIA @ NYK,03/15/2005,W,48,98,38,66,57.6,10,16,62.5,12,25,48.0,5,26,31,21,18,8,3,18,2,
MEM,MEM vs. POR,03/14/2005,W,48,104,37,71,52.1,6,18,33.3,24,30,80.0,7,26,33,22,10,12,4,16,21,
CHA,CHA vs. BOS,03/14/2005,L,48,110,40,89,44.9,7,16,43.8,23,27,85.2,15,20,35,22,14,13,5,19,-9,
MIA,MIA vs. MIL,03/14/2005,W,48,110,41,74,55.4,5,14,35.7,23,35,65.7,7,40,47,24,8,8,6,18,39,
NOH,NOH @ SAS,03/14/2005,L,48,89,39,90,43.3,2,5,40.0,9,10,90.0,14,23,37,21,10,5,0,18,-23,
GSW,GSW vs. HOU,03/14/2005,L,48,94,31,86,36.0,14,33,42.4,18,30,60.0,18,31,49,25,9,6,2,20,-3,
POR,POR @ MEM,03/14/2005,L,48,83,33,71,46.5,6,14,42.9,11,13,84.6,9,27,36,21,20,4,5,19,-21,
SAS,SAS vs. NOH,03/14/2005,W,48,112,41,75,54.7,13,19,68.4,17,21,81.0,11,34,45,29,15,4,8,15,23,
HOU,HOU @ GSW,03/14/2005,W,48,97,36,90,40.0,9,24,37.5,16,18,88.9,18,39,57,18,11,5,6,21,3,
LAL,LAL @ WAS,03/14/2005,L,48,81,31,88,35.2,10,34,29.4,9,12,75.0,18,22,40,23,18,8,5,26,-14,
DET,DET @ ATL,03/14/2005,W,53,114,41,83,49.4,9,19,47.4,23,30,76.7,12,29,41,25,13,6,5,15,6,
BOS,BOS @ CHA,03/14/2005,W,48,119,47,81,58.0,8,16,50.0,17,22,77.3,11,24,35,27,22,8,7,27,9,
ATL,ATL vs. DET,03/14/2005,L,53,108,46,89,51.7,2,8,25.0,14,15,93.3,11,27,38,23,11,7,2,24,-6,
MIL,MIL @ MIA,03/14/2005,L,48,71,25,78,32.1,4,15,26.7,17,21,81.0,11,27,38,9,12,3,3,21,-39,
WAS,WAS vs. LAL,03/14/2005,W,48,95,32,72,44.4,5,17,29.4,26,36,72.2,13,30,43,21,17,11,5,19,14,
CLE,CLE vs. IND,03/13/2005,W,48,98,36,86,41.9,1,9,11.1,25,32,78.1,21,25,46,17,5,3,7,27,12,
UTA,UTA @ DET,03/13/2005,L,48,62,24,74,32.4,1,7,14.3,13,17,76.5,14,34,48,18,18,6,7,20,-2,
HOU,HOU @ SAC,03/13/2005,W,48,111,43,81,53.1,8,18,44.4,17,19,89.5,15,32,47,26,17,8,5,22,15,
BOS,BOS vs. WAS,03/13/2005,W,48,105,42,95,44.2,9,23,39.1,12,17,70.6,17,31,48,25,12,10,6,29,4,
MIN,MIN vs. DAL,03/13/2005,L,48,93,33,72,45.8,3,13,23.1,24,31,77.4,5,41,46,24,16,2,5,25,-9,
NJN,NJN @ ORL,03/13/2005,W,48,98,35,73,47.9,5,10,50.0,23,32,71.9,8,31,39,19,12,13,2,18,16,
IND,IND @ CLE,03/13/2005,L,48,86,26,68,38.2,3,14,21.4,31,37,83.8,11,23,34,18,15,2,5,25,-12,
SAC,SAC vs. HOU,03/13/2005,L,48,96,38,94,40.4,11,29,37.9,9,18,50.0,23,17,40,28,14,11,3,17,-15,
ORL,ORL vs. NJN,03/13/2005,L,48,82,31,81,38.3,7,16,43.8,13,13,100,10,30,40,21,20,5,2,27,-16,
DET,DET vs. UTA,03/13/2005,W,48,64,23,73,31.5,1,18,5.6,17,21,81.0,13,30,43,12,14,9,11,17,2,
NYK,NYK vs. SEA,03/13/2005,L,48,80,24,77,31.2,6,21,28.6,26,30,86.7,14,25,39,14,14,7,2,25,-10,
TOR,TOR vs. PHI,03/13/2005,W,48,128,47,95,49.5,21,34,61.8,13,15,86.7,18,27,45,32,11,9,3,11,18,
PHI,PHI @ TOR,03/13/2005,L,48,110,47,91,51.6,10,25,40.0,6,8,75.0,14,27,41,30,16,6,2,13,-18,
DAL,DAL @ MIN,03/13/2005,W,48,102,39,87,44.8,4,12,33.3,20,29,69.0,11,34,45,22,6,6,2,27,9,
DEN,DEN vs. PHX,03/13/2005,L,48,101,37,93,39.8,9,21,42.9,18,26,69.2,9,32,41,25,7,11,4,22,-5,
PHX,PHX @ DEN,03/13/2005,W,48,106,41,89,46.1,5,18,27.8,19,28,67.9,16,42,58,20,13,3,5,17,5,
LAC,LAC vs. CHI,03/13/2005,W,48,83,30,71,42.3,0,3,0.0,23,31,74.2,11,38,49,24,17,9,4,17,5,
WAS,WAS @ BOS,03/13/2005,L,48,101,35,81,43.2,4,17,23.5,27,41,65.9,18,30,48,13,15,7,2,18,-4,
SEA,SEA @ NYK,03/13/2005,W,48,90,33,73,45.2,7,23,30.4,17,22,77.3,11,31,42,16,18,5,5,22,10,
CHI,CHI @ LAC,03/13/2005,L,48,78,31,90,34.4,8,22,36.4,8,10,80.0,17,29,46,19,14,11,5,27,-5,
CHA,CHA vs. LAL,03/12/2005,L,48,116,45,83,54.2,3,9,33.3,23,28,82.1,7,27,34,31,5,7,2,21,-1,
NOH,NOH vs. MIL,03/12/2005,W,48,111,42,86,48.8,7,18,38.9,20,31,64.5,13,28,41,30,7,9,1,30,4,
MIA,MIA vs. NJN,03/12/2005,W,48,90,33,69,47.8,6,18,33.3,18,28,64.3,10,35,45,17,13,7,3,19,25,
GSW,GSW @ ATL,03/12/2005,W,48,105,40,94,42.6,18,33,54.5,7,12,58.3,17,32,49,26,12,10,7,16,13,
SAS,SAS vs. DEN,03/12/2005,L,48,87,33,78,42.3,5,12,41.7,16,21,76.2,12,37,49,16,17,6,7,21,-3,
MIL,MIL @ NOH,03/12/2005,L,48,107,38,77,49.4,8,20,40.0,23,27,85.2,9,28,37,20,17,0,8,20,-4,
POR,POR vs. MEM,03/12/2005,W,48,80,31,70,44.3,3,8,37.5,15,20,75.0,12,38,50,20,20,7,11,23,14,
ATL,ATL vs. GSW,03/12/2005,L,48,92,39,87,44.8,1,8,12.5,13,16,81.3,11,36,47,24,15,10,12,13,-13,
DEN,DEN @ SAS,03/12/2005,W,48,90,30,77,39.0,4,10,40.0,26,36,72.2,11,27,38,14,9,9,7,22,3,
MEM,MEM @ POR,03/12/2005,L,48,66,27,74,36.5,5,17,29.4,7,13,53.8,10,26,36,16,20,12,5,23,-14,
NJN,NJN @ MIA,03/12/2005,L,48,65,22,74,29.7,1,11,9.1,20,26,76.9,12,25,37,10,15,9,2,26,-25,
LAL,LAL @ CHA,03/12/2005,W,48,117,43,79,54.4,14,28,50.0,17,22,77.3,11,27,38,29,13,4,2,20,1,
MIL,MIL vs. DAL,03/11/2005,L,48,110,39,85,45.9,6,15,40.0,26,32,81.3,16,30,46,26,13,5,5,19,-2,
ATL,ATL @ TOR,03/11/2005,W,53,116,46,91,50.5,2,5,40.0,22,32,68.8,10,35,45,16,11,10,4,31,4,
BOS,BOS vs. DET,03/11/2005,W,58,115,43,100,43.0,2,14,14.3,27,36,75.0,16,38,54,25,9,6,5,30,2,
HOU,HOU @ PHX,03/11/2005,W,48,127,45,91,49.5,8,20,40.0,29,35,82.9,19,37,56,24,11,6,7,20,20,
LAC,LAC @ SAC,03/11/2005,L,48,112,48,86,55.8,1,4,25.0,15,17,88.2,6,34,40,27,11,6,2,20,-1,
SEA,SEA vs. CHI,03/11/2005,L,48,97,34,82,41.5,8,21,38.1,21,27,77.8,14,25,39,14,17,9,9,29,-3,
UTA,UTA vs. MEM,03/11/2005,L,48,82,27,73,37.0,3,15,20.0,25,29,86.2,13,23,36,20,16,12,6,24,-12,
DET,DET @ BOS,03/11/2005,L,58,113,38,90,42.2,6,17,35.3,31,45,68.9,13,39,52,27,12,6,6,28,-2,
PHI,PHI vs. CHA,03/11/2005,W,48,112,41,86,47.7,7,19,36.8,23,27,85.2,7,34,41,29,11,14,9,13,32,
DAL,DAL @ MIL,03/11/2005,W,48,112,44,87,50.6,5,9,55.6,19,24,79.2,11,25,36,22,8,8,5,24,2,
TOR,TOR vs. ATL,03/11/2005,L,53,112,35,80,43.8,9,24,37.5,33,39,84.6,11,32,43,21,18,4,5,26,-4,
MIN,MIN @ ORL,03/11/2005,W,48,101,37,87,42.5,5,12,41.7,22,30,73.3,17,30,47,22,16,6,2,24,5,
MEM,MEM @ UTA,03/11/2005,W,48,94,32,65,49.2,10,19,52.6,20,24,83.3,6,32,38,23,20,10,3,24,12,
SAC,SAC vs. LAC,03/11/2005,W,48,113,46,87,52.9,6,14,42.9,15,21,71.4,9,24,33,21,9,6,7,18,1,
GSW,GSW @ IND,03/11/2005,L,48,83,28,72,38.9,9,25,36.0,18,23,78.3,12,31,43,13,20,3,7,22,-18,
CHI,CHI @ SEA,03/11/2005,W,48,100,35,83,42.2,7,16,43.8,23,31,74.2,15,28,43,16,19,7,5,28,3,
PHX,PHX vs. HOU,03/11/2005,L,48,107,36,87,41.4,15,32,46.9,20,28,71.4,9,29,38,21,12,3,2,20,-20,
ORL,ORL vs. MIN,03/11/2005,L,48,96,36,84,42.9,1,7,14.3,23,29,79.3,17,27,44,20,15,8,2,25,-5,
IND,IND vs. GSW,03/11/2005,W,48,101,39,87,44.8,5,12,41.7,18,24,75.0,16,30,46,22,7,12,3,18,18,
CHA,CHA @ PHI,03/11/2005,L,48,80,35,87,40.2,2,9,22.2,8,16,50.0,14,36,50,19,23,6,3,20,-32,
LAL,LAL @ DAL,03/10/2005,W,48,100,39,86,45.3,7,16,43.8,15,21,71.4,11,34,45,17,11,1,7,24,5,
DAL,DAL vs. LAL,03/10/2005,L,48,95,33,90,36.7,5,20,25.0,24,29,82.8,17,34,51,17,8,5,9,25,-5,
MIA,MIA vs. MIN,03/10/2005,W,48,107,36,75,48.0,2,9,22.2,33,41,80.5,14,29,43,18,10,11,8,11,17,
MIN,MIN @ MIA,03/10/2005,L,48,90,38,81,46.9,3,4,75.0,11,15,73.3,12,24,36,16,17,4,1,29,-17,
NJN,NJN @ NOH,03/09/2005,W,53,86,31,84,36.9,6,16,37.5,18,25,72.0,19,30,49,19,16,11,4,24,1,
DET,DET vs. GSW,03/09/2005,W,48,92,29,77,37.7,2,8,25.0,32,43,74.4,19,33,52,21,10,5,4,18,4,
ATL,ATL @ BOS,03/09/2005,L,48,91,31,74,41.9,2,8,25.0,27,33,81.8,13,33,46,13,22,9,5,23,-4,
CHI,CHI @ POR,03/09/2005,W,48,97,39,91,42.9,6,16,37.5,13,20,65.0,15,23,38,22,12,12,2,23,13,
BOS,BOS vs. ATL,03/09/2005,W,48,95,36,78,46.2,2,14,14.3,21,30,70.0,10,27,37,23,15,12,5,24,4,
NOH,NOH vs. NJN,03/09/2005,L,53,85,34,91,37.4,3,16,18.8,14,21,66.7,15,34,49,22,16,12,5,25,-1,
GSW,GSW @ DET,03/09/2005,L,48,88,33,77,42.9,6,22,27.3,16,21,76.2,7,26,33,17,9,4,5,26,-4,
TOR,TOR vs. ORL,03/09/2005,W,48,106,39,86,45.3,8,25,32.0,20,25,80.0,11,35,46,22,10,10,4,25,10,
ORL,ORL @ TOR,03/09/2005,L,48,96,32,82,39.0,5,15,33.3,27,37,73.0,15,39,54,13,13,7,7,22,-10,
POR,POR vs. CHI,03/09/2005,L,48,84,28,64,43.8,1,5,20.0,27,33,81.8,9,33,42,18,23,7,10,16,-13,
PHX,PHX vs. SAS,03/09/2005,W,48,107,44,84,52.4,6,15,40.0,13,17,76.5,10,43,53,26,19,4,6,23,6,
SAS,SAS @ PHX,03/09/2005,L,48,101,39,89,43.8,2,15,13.3,21,28,75.0,8,29,37,15,8,12,3,16,-6,
MIL,MIL vs. ATL,03/08/2005,W,48,105,36,76,47.4,4,13,30.8,29,36,80.6,7,27,34,19,9,8,4,14,4,
UTA,UTA vs. IND,03/08/2005,L,48,83,27,73,37.0,5,14,35.7,24,32,75.0,15,24,39,18,11,7,5,22,-6,
NJN,NJN @ SAS,03/08/2005,L,48,74,26,81,32.1,3,14,21.4,19,27,70.4,14,32,46,17,16,9,3,28,-16,
ATL,ATL @ MIL,03/08/2005,L,48,101,43,83,51.8,3,9,33.3,12,17,70.6,8,33,41,24,14,8,4,29,-4,
SAS,SAS vs. NJN,03/08/2005,W,48,90,33,72,45.8,6,18,33.3,18,35,51.4,8,38,46,22,16,11,6,21,16,
WAS,WAS @ NYK,03/08/2005,L,48,83,26,80,32.5,3,16,18.8,28,37,75.7,16,36,52,10,13,9,5,20,-10,
IND,IND @ UTA,03/08/2005,W,48,89,29,64,45.3,7,19,36.8,24,26,92.3,7,34,41,16,18,7,4,32,6,
CLE,CLE vs. ORL,03/08/2005,W,48,111,45,86,52.3,7,14,50.0,14,21,66.7,8,30,38,33,11,9,12,24,19,
ORL,ORL @ CLE,03/08/2005,L,48,92,34,81,42.0,4,10,40.0,20,29,69.0,12,28,40,17,17,5,9,20,-19,
MEM,MEM @ SAC,03/08/2005,L,48,82,35,79,44.3,4,18,22.2,8,11,72.7,10,27,37,18,14,9,4,22,-3,
GSW,GSW @ PHI,03/08/2005,W,48,104,38,85,44.7,11,32,34.4,17,22,77.3,8,37,45,20,17,17,6,18,19,
LAL,LAL vs. LAC,03/08/2005,L,48,101,36,77,46.8,6,16,37.5,23,23,100,11,27,38,17,9,1,3,22,-9,
LAC,LAC @ LAL,03/08/2005,W,48,110,40,77,51.9,2,5,40.0,28,33,84.8,11,27,38,26,5,5,4,18,9,
PHI,PHI vs. GSW,03/08/2005,L,48,85,30,80,37.5,7,23,30.4,18,21,85.7,10,35,45,17,25,13,6,20,-19,
NYK,NYK vs. WAS,03/08/2005,W,48,93,32,81,39.5,9,20,45.0,20,22,90.9,10,40,50,24,15,6,3,31,10,
SEA,SEA vs. HOU,03/08/2005,L,48,95,35,74,47.3,13,25,52.0,12,14,85.7,6,29,35,21,17,6,2,21,-2,
SAC,SAC vs. MEM,03/08/2005,W,48,85,30,83,36.1,5,14,35.7,20,27,74.1,20,27,47,16,13,7,7,14,3,
MIN,MIN vs. CHA,03/08/2005,W,48,102,37,81,45.7,2,9,22.2,26,29,89.7,8,31,39,27,11,8,6,24,5,
CHA,CHA @ MIN,03/08/2005,L,48,97,38,86,44.2,4,10,40.0,17,26,65.4,16,32,48,22,14,4,5,21,-5,
HOU,HOU @ SEA,03/08/2005,W,48,97,38,78,48.7,6,15,40.0,15,19,78.9,6,29,35,21,10,14,2,20,2,
POR,POR @ DEN,03/07/2005,L,48,98,38,81,46.9,6,13,46.2,16,19,84.2,8,35,43,27,26,8,9,24,-13,
CHI,CHI vs. MIL,03/07/2005,W,48,90,33,73,45.2,6,16,37.5,18,23,78.3,11,32,43,25,19,5,0,23,5,
MIA,MIA vs. PHI,03/07/2005,W,48,108,39,71,54.9,4,13,30.8,26,38,68.4,11,31,42,23,14,4,6,22,8,
DEN,DEN vs. POR,03/07/2005,W,48,111,40,93,43.0,8,14,57.1,23,26,88.5,17,28,45,33,15,16,8,18,13,
DAL,DAL vs. TOR,03/07/2005,W,48,113,46,90,51.1,4,15,26.7,17,18,94.4,12,26,38,17,11,13,8,15,8,
TOR,TOR @ DAL,03/07/2005,L,48,105,40,77,51.9,4,13,30.8,21,26,80.8,10,28,38,18,18,7,3,20,-8,
MIL,MIL @ CHI,03/07/2005,L,48,85,33,72,45.8,4,11,36.4,15,25,60.0,7,27,34,24,15,6,3,21,-5,
MEM,MEM @ LAC,03/07/2005,W,48,105,33,70,47.1,9,22,40.9,30,36,83.3,5,20,25,20,9,8,3,23,3,
LAC,LAC vs. MEM,03/07/2005,L,48,102,40,76,52.6,5,10,50.0,17,22,77.3,11,33,44,28,17,4,2,29,-3,
PHI,PHI @ MIA,03/07/2005,L,48,100,35,76,46.1,6,14,42.9,24,30,80.0,7,22,29,17,10,10,2,25,-8,
HOU,HOU vs. DAL,03/06/2005,W,48,90,34,80,42.5,4,12,33.3,18,25,72.0,15,39,54,24,18,7,5,17,21,
MIA,MIA @ CLE,03/06/2005,W,48,102,41,92,44.6,7,19,36.8,13,20,65.0,20,35,55,26,14,7,5,18,20,
SAC,SAC vs. DET,03/06/2005,W,48,100,41,83,49.4,6,11,54.5,12,13,92.3,11,35,46,25,15,8,6,21,15,
CLE,CLE vs. MIA,03/06/2005,L,48,82,32,80,40.0,0,8,0.0,18,26,69.2,13,27,40,20,13,8,6,19,-20,
UTA,UTA @ SAS,03/06/2005,L,48,94,36,78,46.2,6,13,46.2,16,24,66.7,13,29,42,19,13,6,8,29,-7,
NYK,NYK vs. GSW,03/06/2005,W,48,115,47,76,61.8,5,12,41.7,16,22,72.7,8,33,41,31,15,5,2,22,16,
TOR,TOR @ NOH,03/06/2005,W,48,95,34,73,46.6,10,21,47.6,17,20,85.0,8,32,40,21,15,9,5,19,11,
DET,DET @ SAC,03/06/2005,L,48,85,34,87,39.1,6,16,37.5,11,24,45.8,17,28,45,26,15,8,5,21,-15,
PHX,PHX @ SEA,03/06/2005,W,48,110,40,86,46.5,10,17,58.8,20,30,66.7,12,29,41,20,8,7,3,20,11,
LAL,LAL vs. IND,03/06/2005,W,48,103,33,71,46.5,4,11,36.4,33,37,89.2,11,36,47,19,13,3,1,17,9,
SEA,SEA vs. PHX,03/06/2005,L,48,99,38,91,41.8,3,27,11.1,20,24,83.3,14,31,45,12,10,5,3,23,-11,
DAL,DAL @ HOU,03/06/2005,L,48,69,29,78,37.2,3,14,21.4,8,14,57.1,6,31,37,13,17,12,4,17,-21,
MIN,MIN @ BOS,03/06/2005,W,48,99,42,78,53.8,3,13,23.1,12,15,80.0,9,27,36,28,13,9,2,15,2,
GSW,GSW @ NYK,03/06/2005,L,48,99,36,78,46.2,12,26,46.2,15,24,62.5,9,21,30,20,8,4,5,18,-16,
IND,IND @ LAL,03/06/2005,L,48,94,35,84,41.7,9,29,31.0,15,18,83.3,11,23,34,24,9,9,0,26,-9,
NOH,NOH vs. TOR,03/06/2005,L,48,84,32,84,38.1,4,19,21.1,16,18,88.9,12,31,43,21,15,6,5,19,-11,
SAS,SAS vs. UTA,03/06/2005,W,48,101,33,70,47.1,6,17,35.3,29,32,90.6,8,24,32,25,10,5,10,23,7,
BOS,BOS vs. MIN,03/06/2005,L,48,97,43,79,54.4,4,9,44.4,7,9,77.8,7,24,31,27,12,6,7,14,-2,
ATL,ATL vs. PHI,03/05/2005,L,48,97,36,80,45.0,3,9,33.3,22,28,78.6,16,34,50,22,21,5,2,27,-1,
LAC,LAC vs. DEN,03/05/2005,L,48,89,34,79,43.0,1,7,14.3,20,26,76.9,14,29,43,25,17,7,3,18,-16,
CHA,CHA vs. WAS,03/05/2005,L,48,84,33,84,39.3,6,9,66.7,12,17,70.6,16,30,46,18,14,7,8,26,-2,
NJN,NJN vs. ORL,03/05/2005,L,48,81,30,83,36.1,5,17,29.4,16,19,84.2,11,22,33,22,11,5,3,25,-24,
MIL,MIL vs. CHI,03/05/2005,W,48,95,35,86,40.7,4,11,36.4,21,28,75.0,17,32,49,24,16,13,2,16,8,
PHX,PHX vs. POR,03/05/2005,W,48,129,48,85,56.5,9,19,47.4,24,33,72.7,9,23,32,28,14,7,6,18,13,
ORL,ORL @ NJN,03/05/2005,W,48,105,39,65,60.0,2,8,25.0,25,33,75.8,6,36,42,15,13,6,4,23,24,
PHI,PHI @ ATL,03/05/2005,W,48,98,33,78,42.3,2,7,28.6,30,34,88.2,8,27,35,16,14,11,6,21,1,
CHI,CHI @ MIL,03/05/2005,L,48,87,36,82,43.9,5,23,21.7,10,14,71.4,11,32,43,19,19,10,3,28,-8,
POR,POR @ PHX,03/05/2005,L,48,116,46,90,51.1,4,13,30.8,20,24,83.3,15,27,42,16,22,7,2,24,-13,
WAS,WAS @ CHA,03/05/2005,W,48,86,28,75,37.3,1,10,10.0,29,36,80.6,16,28,44,9,11,6,6,18,2,
DEN,DEN @ LAC,03/05/2005,W,48,105,40,81,49.4,8,12,66.7,17,20,85.0,11,30,41,26,15,9,4,22,16,
LAL,LAL vs. DAL,03/04/2005,W,48,108,42,81,51.9,1,18,5.6,23,35,65.7,13,34,47,26,12,6,8,26,5,
DAL,DAL @ LAL,03/04/2005,L,48,103,33,85,38.8,2,10,20.0,35,40,87.5,12,26,38,14,9,7,4,22,-5,
MIA,MIA vs. SAC,03/04/2005,W,48,104,42,83,50.6,8,12,66.7,12,25,48.0,12,35,47,23,9,11,7,10,21,
SAS,SAS vs. CHI,03/04/2005,W,48,102,37,83,44.6,6,20,30.0,22,26,84.6,14,25,39,19,16,5,5,22,3,
PHI,PHI vs. CLE,03/04/2005,W,48,98,39,90,43.3,2,9,22.2,18,20,90.0,13,28,41,25,14,13,0,21,9,
ORL,ORL vs. NYK,03/04/2005,W,48,111,42,82,51.2,3,7,42.9,24,30,80.0,12,37,49,23,9,4,7,23,22,
NOH,NOH vs. UTA,03/04/2005,W,48,92,33,73,45.2,2,13,15.4,24,37,64.9,11,33,44,24,18,8,5,27,7,
CHA,CHA @ BOS,03/04/2005,L,48,84,31,80,38.8,6,12,50.0,16,27,59.3,11,31,42,22,19,8,7,17,-20,
GSW,GSW @ WAS,03/04/2005,W,48,103,37,89,41.6,12,39,30.8,17,21,81.0,13,29,42,19,14,10,5,27,13,
CLE,CLE @ PHI,03/04/2005,L,48,89,32,70,45.7,3,9,33.3,22,29,75.9,10,34,44,19,27,11,4,20,-9,
SEA,SEA vs. DET,03/04/2005,W,48,95,32,75,42.7,4,18,22.2,27,32,84.4,14,35,49,16,13,3,6,27,8,
IND,IND @ POR,03/04/2005,W,48,106,38,84,45.2,10,23,43.5,20,25,80.0,15,29,44,21,14,11,2,18,9,
TOR,TOR @ MEM,03/04/2005,L,48,75,28,70,40.0,4,23,17.4,15,21,71.4,10,26,36,15,17,13,6,25,-11,
POR,POR vs. IND,03/04/2005,L,48,97,40,73,54.8,2,10,20.0,15,21,71.4,5,25,30,25,14,8,7,20,-9,
SAC,SAC @ MIA,03/04/2005,L,48,83,35,82,42.7,2,12,16.7,11,15,73.3,11,32,43,19,13,4,2,18,-21,
UTA,UTA @ NOH,03/04/2005,L,48,85,28,83,33.7,2,11,18.2,27,34,79.4,17,31,48,11,14,10,5,29,-7,
BOS,BOS vs. CHA,03/04/2005,W,48,104,39,85,45.9,6,14,42.9,20,24,83.3,16,36,52,18,20,12,6,24,20,
DET,DET @ SEA,03/04/2005,L,48,87,35,83,42.2,1,11,9.1,16,27,59.3,10,23,33,13,7,6,3,25,-8,
MIN,MIN vs. MIL,03/04/2005,W,48,103,42,85,49.4,5,9,55.6,14,20,70.0,9,28,37,29,7,6,7,26,6,
MEM,MEM vs. TOR,03/04/2005,W,48,86,31,72,43.1,6,17,35.3,18,26,69.2,11,33,44,17,18,8,5,20,11,
NYK,NYK @ ORL,03/04/2005,L,48,89,32,77,41.6,5,17,29.4,20,31,64.5,10,21,31,17,9,4,4,22,-22,
WAS,WAS vs. GSW,03/04/2005,L,48,90,31,76,40.8,7,20,35.0,21,36,58.3,16,33,49,16,20,8,2,21,-13,
MIL,MIL @ MIN,03/04/2005,L,48,97,39,80,48.8,1,6,16.7,18,22,81.8,9,31,40,20,12,3,4,17,-6,
CHI,CHI @ SAS,03/04/2005,L,48,99,38,71,53.5,1,5,20.0,22,29,75.9,7,28,35,16,21,8,5,28,-3,
PHX,PHX vs. DET,03/03/2005,W,48,100,40,87,46.0,11,20,55.0,9,14,64.3,9,28,37,23,10,7,4,11,3,
NJN,NJN vs. MIA,03/03/2005,L,48,90,30,80,37.5,7,21,33.3,23,31,74.2,8,23,31,22,6,7,2,23,-16,
IND,IND @ DEN,03/03/2005,L,48,87,28,82,34.1,4,27,14.8,27,36,75.0,9,34,43,17,16,7,5,25,-9,
DEN,DEN vs. IND,03/03/2005,W,48,96,31,72,43.1,4,7,57.1,30,37,81.1,10,35,45,27,21,7,9,30,9,
DET,DET @ PHX,03/03/2005,L,48,97,41,92,44.6,4,17,23.5,11,17,64.7,21,35,56,20,14,6,7,15,-3,
MIA,MIA @ NJN,03/03/2005,W,48,106,37,73,50.7,4,12,33.3,28,38,73.7,10,37,47,24,11,4,9,25,16,
LAC,LAC vs. DAL,03/02/2005,W,48,101,34,77,44.2,1,13,7.7,32,37,86.5,14,38,52,24,17,6,4,26,9,
SAS,SAS vs. TOR,03/02/2005,W,48,92,37,72,51.4,7,22,31.8,11,19,57.9,11,34,45,23,17,4,8,22,6,
GSW,GSW @ MIN,03/02/2005,W,48,99,35,78,44.9,9,22,40.9,20,24,83.3,7,31,38,26,9,7,3,11,6,
SAC,SAC @ ORL,03/02/2005,L,48,111,44,86,51.2,6,20,30.0,17,20,85.0,10,23,33,23,12,7,5,22,-3,
LAL,LAL @ BOS,03/02/2005,L,48,101,37,87,42.5,8,23,34.8,19,23,82.6,9,35,44,16,11,2,8,26,-3,
HOU,HOU @ WAS,03/02/2005,L,48,98,34,78,43.6,10,20,50.0,20,25,80.0,9,30,39,22,15,6,4,23,-3,
CLE,CLE vs. SEA,03/02/2005,L,48,86,32,74,43.2,6,11,54.5,16,26,61.5,13,20,33,20,16,3,7,27,-17,
ORL,ORL vs. SAC,03/02/2005,W,48,114,47,85,55.3,0,7,0.0,20,26,76.9,15,27,42,28,12,9,5,16,3,
BOS,BOS vs. LAL,03/02/2005,W,48,104,39,93,41.9,5,12,41.7,21,29,72.4,13,33,46,26,5,6,7,18,3,
SEA,SEA @ CLE,03/02/2005,W,48,103,36,72,50.0,10,17,58.8,21,29,72.4,10,26,36,17,12,6,3,23,17,
DAL,DAL @ LAC,03/02/2005,L,48,92,35,81,43.2,4,19,21.1,18,24,75.0,7,25,32,21,10,9,2,26,-9,
WAS,WAS vs. HOU,03/02/2005,W,48,101,34,77,44.2,7,23,30.4,26,33,78.8,12,35,47,17,12,11,5,24,3,
NJN,NJN @ PHI,03/02/2005,W,48,99,33,80,41.3,9,19,47.4,24,28,85.7,9,32,41,21,15,6,2,24,6,
UTA,UTA vs. ATL,03/02/2005,W,48,96,35,68,51.5,5,12,41.7,21,29,72.4,10,28,38,25,17,4,9,26,22,
CHA,CHA @ NOH,03/02/2005,L,48,85,33,83,39.8,2,7,28.6,17,23,73.9,11,32,43,17,15,6,5,22,-9,
MIN,MIN vs. GSW,03/02/2005,L,48,93,40,84,47.6,5,16,31.3,8,9,88.9,8,31,39,23,11,4,5,19,-6,
